Customer_ID,Purchase_Date,Cover_Start_Date,Cover_End_Date,Period_of_Cover,LOB,Broker,Age,Premium,Vehicle_Type,Vehicle_Age,Vehicle_Value,Vehicle_Use,Vehicle_Mileage,Occupation,NCD,Number_of_Drivers,Driver1_Age,Driver2_Age,Driver1_LicenceYears,Driver2_LicenceYears,Driver1_LicenceRecord,Driver2_LicenceRecord,Driver1_Claims_Count,Driver2_Claims_Count,Location_Risk,Daytime_Parking,Overnight_Parking,Telematics,Credit_Score,Fraud_Risk_Score,CCJs,Sale_Flag,Policy_Type,Annual_Mileage,Gender,Marital_Status,Previous_Claims_Count
CUST0009342,2022-02-15,2022-05-23,2023-05-23,365,Private_Motor,Broker_A,490.0,30700.59,Truck,11,10020002.42,Commercial,67529.0,Teacher,5,4,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Medium,Workplace,Street,No,15600.0,44.0,No,0,Third-Party Only,12915.0,Female,Divorced,0
CUST0009343,2020-05-10,2021-05-10,2022-05-10,365,Private_Motor,Broker_B,492.0,30700.09,Hatchback,14,10020006.09,Commercial,93361.0,Student,11,3,490.0,490.0,472.0,472.0,Clean,Clean,0,0.0,High,Street,Street,No,15600.0,62.0,Yes,0,Comprehensive,18880.0,Male,Single,1
CUST0009344,2022-02-02,2022-12-06,2023-12-06,365,Private_Motor,Broker_A,491.0,30700.4,Sedan,18,10020042.66,Personal,72659.0,Student,11,3,490.0,490.0,472.0,472.0,Clean,Clean,1,0.0,High,Garage,Driveway,Yes,15600.0,66.0,No,0,Comprehensive,19995.0,Female,Divorced,0
CUST0009345,2021-10-29,2022-06-06,2023-06-06,365,Private_Motor,Broker_A,494.0,30700.07,Sedan,2,10020017.11,Personal,93963.0,Driver,9,1,490.0,,472.0,,Clean,,0,,Low,Workplace,Garage,No,15601.0,44.0,No,0,Third-Party Only,14841.0,Female,Married,1
CUST0009346,2022-02-14,2022-05-31,2023-05-31,365,Private_Motor,Broker_A,492.0,30701.97,Hatchback,2,10020015.17,Commercial,63293.0,Doctor,0,4,490.0,492.0,472.0,474.0,Clean,Clean,0,0.0,Medium,Garage,Street,No,15600.0,38.0,No,0,Comprehensive,14787.0,Female,Married,0
CUST0009347,2020-09-12,2021-06-17,2022-06-17,365,Private_Motor,Broker_A,490.0,30700.03,Truck,6,10020009.89,Personal,71073.0,Student,13,3,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,High,Workplace,Garage,Yes,15600.0,39.0,No,0,Comprehensive,15970.0,Female,Single,1
CUST0009348,2022-05-22,2022-09-15,2023-09-15,365,Private_Motor,Broker_A,492.0,30700.69,Hatchback,18,10020010.32,Personal,97584.0,Engineer,7,1,492.0,,474.0,,Clean,,0,,Medium,Street,Garage,No,15600.0,47.0,Yes,0,Comprehensive,17016.0,Female,Divorced,0
CUST0009349,2021-05-09,2021-08-08,2022-08-08,365,Private_Motor,Broker_A,491.0,30700.42,Hatchback,5,10020003.85,Personal,97216.0,Driver,0,3,490.0,492.0,472.0,474.0,Clean,Minor Violation,0,1.0,Low,Street,Garage,No,15600.0,49.0,Yes,1,Third-Party Fire & Theft,13179.0,Male,Married,0
CUST0009350,2022-07-27,2022-12-08,2023-12-08,365,Private_Motor,Broker_B,493.0,30701.44,Hatchback,10,10020007.6,Personal,70273.0,Driver,9,2,491.0,494.0,473.0,476.0,Clean,Clean,0,0.0,Medium,Garage,Street,No,15600.0,32.0,No,0,Comprehensive,13550.0,Male,Widowed,1
CUST0009351,2022-04-20,2022-08-13,2023-08-13,365,Private_Motor,Broker_B,490.0,30701.23,Sedan,16,10020006.39,Personal,73014.0,Teacher,7,1,490.0,,472.0,,Clean,,0,,High,Garage,Street,No,15600.0,43.0,No,0,Comprehensive,20661.0,Male,Widowed,0
CUST0009352,2022-11-10,2023-04-02,2024-04-01,365,Private_Motor,Broker_C,493.0,30700.85,Sedan,18,10020002.78,Personal,60912.0,Engineer,1,3,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,Medium,Workplace,Street,Yes,15600.0,43.0,No,0,Comprehensive,13901.0,Male,Widowed,0
CUST0009353,2020-09-01,2021-06-30,2022-06-30,365,Private_Motor,Broker_A,490.0,30701.04,Hatchback,19,10020013.22,Commercial,83402.0,Driver,8,4,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Low,Street,Driveway,No,15600.0,33.0,No,0,Comprehensive,14195.0,Female,Widowed,0
CUST0009354,2020-09-25,2021-08-01,2022-08-01,365,Private_Motor,Broker_B,493.0,30700.48,Truck,8,10020006.42,Personal,64360.0,Teacher,4,4,494.0,490.0,476.0,472.0,Clean,Clean,0,0.0,Medium,Street,Street,No,15600.0,30.0,No,0,Comprehensive,16098.0,Male,Married,0
CUST0009355,2022-06-19,2023-04-01,2024-03-31,365,Private_Motor,Broker_A,490.0,30700.11,Sedan,18,10020014.98,Personal,104018.0,Doctor,10,4,490.0,495.0,472.0,477.0,Clean,Minor Violation,0,0.0,Medium,Street,Street,No,15600.0,48.0,No,0,Third-Party Only,12410.0,Male,Widowed,0
CUST0009356,2020-06-24,2021-05-16,2022-05-16,365,Private_Motor,Broker_A,490.0,30700.12,Hatchback,16,10020032.56,Personal,81185.0,Driver,4,4,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Medium,Workplace,Driveway,Yes,15600.0,33.0,No,0,Comprehensive,15302.0,Female,Married,1
CUST0009357,2021-10-24,2022-09-07,2023-09-07,365,Private_Motor,Broker_A,491.0,30700.3,Truck,3,10020046.07,Personal,77650.0,Student,6,4,492.0,490.0,474.0,472.0,Minor Violation,Clean,0,0.0,Medium,Garage,Driveway,Yes,15600.0,36.0,No,0,Comprehensive,16049.0,Female,Single,0
CUST0009358,2021-02-18,2021-11-27,2022-11-27,365,Private_Motor,Broker_A,494.0,30700.36,SUV,18,10020001.11,Personal,62785.0,Driver,9,2,491.0,490.0,473.0,472.0,Clean,Clean,0,0.0,High,Street,Garage,Yes,15600.0,47.0,No,0,Comprehensive,15185.0,Female,Widowed,0
CUST0009359,2021-08-26,2022-02-03,2023-02-03,365,Private_Motor,Broker_A,493.0,30701.66,Hatchback,14,10020001.11,Personal,109724.0,Student,2,2,490.0,503.0,472.0,485.0,Clean,Clean,0,0.0,Low,Garage,Garage,Yes,15600.0,69.0,Yes,0,Comprehensive,17187.0,Female,Divorced,0
CUST0009360,2021-01-04,2021-03-06,2022-03-06,365,Private_Motor,Broker_A,492.0,30700.71,SUV,11,10020001.18,Personal,72715.0,Teacher,5,1,491.0,,473.0,,Clean,,0,,Medium,Garage,Garage,No,15600.0,37.0,No,0,Comprehensive,17665.0,Female,Divorced,0
CUST0009361,2021-03-04,2021-11-24,2022-11-24,365,Private_Motor,Broker_A,490.0,30700.3,Sedan,8,10020006.8,Commercial,147594.0,Engineer,1,4,491.0,490.0,473.0,472.0,Clean,Clean,0,0.0,High,Workplace,Driveway,Yes,15600.0,36.0,No,0,Third-Party Only,19932.0,Male,Widowed,1
CUST0009362,2021-09-14,2022-04-18,2023-04-18,365,Private_Motor,Broker_B,492.0,30700.25,Hatchback,16,10020003.07,Commercial,84274.0,Driver,8,1,491.0,,473.0,,Minor Violation,,0,,High,Garage,Garage,Yes,15600.0,47.0,No,0,Comprehensive,12428.0,Female,Widowed,0
CUST0009363,2021-12-20,2022-03-05,2023-03-05,365,Private_Motor,Broker_B,490.0,30700.39,Sedan,11,10020005.74,Personal,63312.0,Engineer,1,1,490.0,,472.0,,Clean,,0,,High,Garage,Driveway,Yes,15600.0,39.0,No,0,Comprehensive,14254.0,Female,Divorced,1
CUST0009364,2023-02-16,2023-05-31,2024-05-30,365,Private_Motor,Broker_A,493.0,30702.14,Hatchback,2,10020015.01,Commercial,89984.0,Teacher,7,1,490.0,,472.0,,Clean,,0,,Low,Street,Garage,Yes,15600.0,57.0,No,0,Comprehensive,18438.0,Male,Married,1
CUST0009365,2021-02-01,2021-03-31,2022-03-31,365,Private_Motor,Broker_A,490.0,30701.09,Truck,4,10020005.66,Commercial,60381.0,Teacher,11,2,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Medium,Workplace,Driveway,No,15600.0,45.0,No,0,Third-Party Fire & Theft,18852.0,Female,Divorced,1
CUST0009366,2020-08-20,2021-05-05,2022-05-05,365,Private_Motor,Broker_A,491.0,30702.96,Sedan,15,10020007.03,Personal,70888.0,Student,7,4,491.0,491.0,473.0,473.0,Clean,Clean,0,0.0,Medium,Garage,Driveway,Yes,15600.0,32.0,No,0,Comprehensive,15437.0,Female,Divorced,2
CUST0009367,2021-02-26,2021-04-06,2022-04-06,365,Private_Motor,Broker_A,490.0,30700.49,Sedan,13,10020030.19,Personal,100027.0,Driver,0,3,491.0,491.0,473.0,473.0,Clean,Clean,0,1.0,Medium,Street,Street,Yes,15601.0,62.0,No,0,Comprehensive,16260.0,Male,Widowed,0
CUST0009368,2022-04-17,2022-07-26,2023-07-26,365,Private_Motor,Broker_B,491.0,30704.0,Truck,3,10020014.23,Commercial,122391.0,Engineer,12,3,491.0,491.0,473.0,473.0,Clean,Clean,0,1.0,High,Street,Street,No,15600.0,50.0,No,0,Comprehensive,15065.0,Female,Divorced,0
CUST0009369,2020-07-11,2021-05-14,2022-05-14,365,Private_Motor,Broker_A,491.0,30700.42,SUV,6,10020009.73,Personal,82816.0,Doctor,6,4,494.0,490.0,476.0,472.0,Minor Violation,Minor Violation,0,0.0,Low,Garage,Driveway,No,15600.0,34.0,No,0,Comprehensive,12219.0,Female,Married,0
CUST0009370,2021-12-27,2022-12-15,2023-12-15,365,Private_Motor,Broker_A,490.0,30700.2,Hatchback,18,10020013.96,Personal,68961.0,Student,6,4,495.0,495.0,477.0,477.0,Clean,Clean,0,0.0,Low,Street,Driveway,Yes,15600.0,37.0,No,0,Third-Party Fire & Theft,12886.0,Female,Divorced,1
CUST0009371,2021-03-22,2021-07-02,2022-07-02,365,Private_Motor,Broker_B,493.0,30700.12,SUV,8,10020000.12,Personal,76783.0,Doctor,2,4,494.0,494.0,476.0,476.0,Clean,Clean,0,2.0,Medium,Workplace,Garage,Yes,15600.0,45.0,No,0,Comprehensive,18443.0,Male,Single,0
CUST0009372,2021-09-26,2022-08-10,2023-08-10,365,Private_Motor,Broker_B,491.0,30701.17,Hatchback,3,10020018.24,Personal,105599.0,Driver,4,1,491.0,,473.0,,Clean,,0,,Low,Garage,Garage,Yes,15600.0,31.0,No,0,Comprehensive,16027.0,Female,Widowed,0
CUST0009373,2022-01-11,2022-06-24,2023-06-24,365,Private_Motor,Broker_C,491.0,30700.77,Truck,9,10020012.05,Personal,70959.0,Driver,8,3,490.0,490.0,472.0,472.0,Clean,Clean,0,0.0,Low,Workplace,Driveway,No,15600.0,38.0,No,1,Comprehensive,14071.0,Female,Single,0
CUST0009374,2021-09-11,2022-01-06,2023-01-06,365,Private_Motor,Broker_B,492.0,30700.27,Sedan,4,10020016.39,Personal,81595.0,Engineer,5,4,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Low,Workplace,Driveway,No,15600.0,66.0,Yes,0,Comprehensive,12546.0,Female,Widowed,0
CUST0009375,2021-05-24,2022-01-30,2023-01-30,365,Private_Motor,Broker_A,491.0,30700.71,Hatchback,17,10020007.39,Personal,74293.0,Doctor,2,1,493.0,,475.0,,Clean,,1,,High,Workplace,Street,No,15600.0,63.0,No,0,Third-Party Fire & Theft,18312.0,Female,Widowed,0
CUST0009376,2020-10-29,2021-09-01,2022-09-01,365,Private_Motor,Broker_A,491.0,30700.02,SUV,14,10020000.55,Personal,65688.0,Student,10,2,490.0,491.0,472.0,473.0,Clean,Clean,1,0.0,Medium,Street,Street,Yes,15600.0,41.0,No,0,Comprehensive,13013.0,Male,Married,0
CUST0009377,2022-03-12,2022-11-05,2023-11-05,365,Private_Motor,Broker_C,490.0,30700.07,Truck,7,10020012.75,Personal,65420.0,Driver,13,2,491.0,494.0,473.0,476.0,Clean,Clean,0,0.0,High,Workplace,Garage,Yes,15600.0,53.0,No,0,Comprehensive,17769.0,Female,Married,0
CUST0009378,2020-06-23,2021-05-05,2022-05-05,365,Private_Motor,Broker_A,494.0,30700.34,Truck,6,10020003.14,Commercial,69078.0,Engineer,4,1,491.0,,473.0,,Clean,,0,,Medium,Street,Garage,Yes,15600.0,42.0,Yes,0,Comprehensive,17042.0,Male,Single,1
CUST0009379,2021-10-02,2022-09-09,2023-09-09,365,Private_Motor,Broker_A,491.0,30702.34,Truck,3,10020006.88,Personal,66969.0,Driver,0,1,492.0,,474.0,,Clean,,0,,Medium,Workplace,Driveway,No,15601.0,45.0,No,0,Third-Party Fire & Theft,14118.0,Female,Divorced,2
CUST0009380,2022-01-26,2022-12-08,2023-12-08,365,Private_Motor,Broker_B,491.0,30701.93,Hatchback,1,10020020.09,Personal,86014.0,Teacher,14,1,490.0,,472.0,,Clean,,0,,Low,Garage,Garage,No,15600.0,38.0,Yes,0,Comprehensive,15661.0,Female,Married,1
CUST0009381,2021-07-04,2021-11-29,2022-11-29,365,Private_Motor,Broker_B,491.0,30702.34,Truck,2,10020010.25,Personal,68186.0,Teacher,5,3,493.0,491.0,475.0,473.0,Clean,Minor Violation,1,0.0,High,Garage,Garage,No,15600.0,35.0,No,1,Comprehensive,13929.0,Male,Divorced,1
CUST0009382,2020-05-12,2021-04-16,2022-04-16,365,Private_Motor,Broker_A,490.0,30700.21,Sedan,9,10020009.48,Commercial,87257.0,Doctor,0,3,490.0,491.0,472.0,473.0,Clean,Major Violation,0,0.0,High,Workplace,Street,No,15600.0,51.0,No,1,Comprehensive,17390.0,Female,Divorced,0
CUST0009383,2021-08-08,2022-03-14,2023-03-14,365,Private_Motor,Broker_A,492.0,30700.04,Sedan,12,10020008.06,Personal,110113.0,Driver,6,4,491.0,492.0,473.0,474.0,Clean,Minor Violation,1,1.0,Low,Workplace,Garage,No,15600.0,46.0,No,1,Comprehensive,17965.0,Male,Divorced,0
CUST0009384,2022-06-17,2023-03-22,2024-03-21,365,Private_Motor,Broker_A,494.0,30700.19,Hatchback,3,10020009.45,Personal,74743.0,Engineer,0,2,491.0,492.0,473.0,474.0,Clean,Clean,2,0.0,High,Garage,Street,Yes,15600.0,54.0,No,0,Comprehensive,13858.0,Female,Divorced,0
CUST0009385,2020-07-13,2021-05-28,2022-05-28,365,Private_Motor,Broker_A,491.0,30701.3,Truck,2,10020001.16,Personal,99571.0,Engineer,14,2,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Low,Garage,Driveway,No,15600.0,82.0,No,0,Third-Party Only,14393.0,Female,Widowed,0
CUST0009386,2023-02-17,2023-02-25,2024-02-25,365,Private_Motor,Broker_A,494.0,30700.91,Truck,5,10020008.86,Personal,83892.0,Doctor,5,3,491.0,490.0,473.0,472.0,Clean,Clean,0,1.0,Medium,Street,Driveway,Yes,15600.0,42.0,No,1,Third-Party Only,16128.0,Male,Single,0
CUST0009387,2021-09-06,2022-05-21,2023-05-21,365,Private_Motor,Broker_B,492.0,30700.98,Sedan,15,10020004.5,Personal,75198.0,Student,12,4,492.0,492.0,474.0,474.0,Clean,Minor Violation,0,1.0,Low,Workplace,Garage,No,15600.0,47.0,No,0,Third-Party Fire & Theft,14613.0,Male,Married,0
CUST0009388,2020-10-26,2021-08-01,2022-08-01,365,Private_Motor,Broker_A,491.0,30700.04,Truck,19,10020000.66,Personal,81818.0,Driver,0,2,492.0,490.0,474.0,472.0,Clean,Major Violation,0,0.0,Low,Garage,Driveway,Yes,15600.0,43.0,Yes,0,Third-Party Fire & Theft,19043.0,Male,Single,0
CUST0009389,2021-10-26,2022-10-22,2023-10-22,365,Private_Motor,Broker_A,491.0,30701.41,Sedan,9,10020028.41,Personal,100792.0,Student,5,3,492.0,491.0,474.0,473.0,Clean,Clean,0,0.0,Low,Street,Garage,Yes,15600.0,59.0,No,0,Third-Party Fire & Theft,14233.0,Female,Married,0
CUST0009390,2021-07-16,2022-06-11,2023-06-11,365,Private_Motor,Broker_B,492.0,30700.51,Sedan,0,10020000.81,Personal,86599.0,Teacher,2,4,495.0,491.0,477.0,473.0,Minor Violation,Clean,0,0.0,Low,Garage,Driveway,No,15600.0,45.0,Yes,0,Third-Party Only,14783.0,Male,Divorced,0
CUST0009391,2021-07-01,2021-10-04,2022-10-04,365,Private_Motor,Broker_A,490.0,30700.17,Sedan,1,10020029.66,Personal,93342.0,Engineer,8,3,492.0,492.0,474.0,474.0,Clean,Clean,0,0.0,High,Workplace,Street,No,15601.0,45.0,No,0,Comprehensive,17178.0,Female,Married,1
CUST0009392,2022-02-18,2023-01-26,2024-01-26,365,Private_Motor,Broker_B,491.0,30701.0,Truck,8,10020017.85,Personal,73348.0,Teacher,7,4,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,Medium,Garage,Garage,Yes,15600.0,35.0,No,0,Comprehensive,16697.0,Female,Married,1
CUST0009393,2021-08-02,2022-01-24,2023-01-24,365,Private_Motor,Broker_B,492.0,30700.41,SUV,3,10020016.34,Personal,95911.0,Engineer,9,2,490.0,492.0,472.0,474.0,Clean,Minor Violation,0,0.0,Medium,Street,Driveway,No,15600.0,39.0,No,0,Comprehensive,18118.0,Male,Single,0
CUST0009394,2021-06-10,2021-07-21,2022-07-21,365,Private_Motor,Broker_B,490.0,30700.52,SUV,19,10020010.79,Personal,93875.0,Student,11,3,490.0,490.0,472.0,472.0,Clean,Minor Violation,0,0.0,High,Street,Garage,No,15600.0,75.0,No,0,Third-Party Fire & Theft,17353.0,Male,Single,0
CUST0009395,2022-07-05,2022-10-08,2023-10-08,365,Private_Motor,Broker_A,491.0,30700.52,Sedan,19,10020001.38,Personal,100146.0,Student,10,4,491.0,492.0,473.0,474.0,Clean,Clean,0,1.0,High,Street,Street,No,15600.0,39.0,No,0,Comprehensive,18633.0,Female,Widowed,0
CUST0009396,2022-04-04,2023-03-02,2024-03-01,365,Private_Motor,Broker_A,491.0,30702.91,Sedan,7,10020029.58,Personal,80929.0,Teacher,5,4,491.0,491.0,473.0,473.0,Major Violation,Clean,0,0.0,Low,Workplace,Street,Yes,15600.0,47.0,Yes,0,Comprehensive,12887.0,Male,Divorced,0
CUST0009397,2022-07-25,2022-08-20,2023-08-20,365,Private_Motor,Broker_A,490.0,30701.25,Truck,17,10020007.49,Personal,91670.0,Doctor,7,4,491.0,492.0,473.0,474.0,Clean,Clean,0,0.0,Low,Garage,Driveway,Yes,15600.0,56.0,No,0,Third-Party Fire & Theft,16287.0,Male,Widowed,2
CUST0009398,2021-03-24,2021-06-11,2022-06-11,365,Private_Motor,Broker_C,491.0,30701.0,SUV,16,10020002.42,Personal,75061.0,Teacher,12,3,490.0,491.0,472.0,473.0,Clean,Clean,2,0.0,Medium,Street,Driveway,No,15600.0,78.0,No,0,Comprehensive,18034.0,Male,Married,0
CUST0009399,2020-10-10,2021-02-22,2022-02-22,365,Private_Motor,Broker_A,491.0,30700.49,SUV,14,10020009.55,Personal,101788.0,Driver,13,4,491.0,490.0,473.0,472.0,Clean,Clean,0,0.0,High,Workplace,Street,No,15600.0,36.0,No,0,Comprehensive,12376.0,Male,Widowed,0
CUST0009400,2021-01-05,2021-04-07,2022-04-07,365,Private_Motor,Broker_A,491.0,30700.07,Truck,17,10020029.26,Personal,93252.0,Driver,10,4,492.0,491.0,474.0,473.0,Clean,Clean,0,0.0,Medium,Workplace,Garage,Yes,15600.0,44.0,No,0,Comprehensive,20846.0,Male,Widowed,1
CUST0009401,2022-03-07,2023-01-07,2024-01-07,365,Private_Motor,Broker_B,501.0,30700.28,Sedan,8,10020009.82,Personal,114395.0,Teacher,10,4,494.0,492.0,476.0,474.0,Clean,Clean,0,0.0,High,Workplace,Driveway,Yes,15601.0,35.0,No,0,Third-Party Only,22895.0,Female,Divorced,0
CUST0009402,2022-10-23,2022-11-12,2023-11-12,365,Private_Motor,Broker_B,490.0,30701.49,Truck,6,10020009.46,Personal,86447.0,Teacher,1,2,493.0,491.0,475.0,473.0,Clean,Minor Violation,0,0.0,High,Garage,Driveway,No,15600.0,53.0,No,0,Comprehensive,21321.0,Female,Married,1
CUST0009403,2021-07-09,2022-06-16,2023-06-16,365,Private_Motor,Broker_A,492.0,30703.21,Hatchback,2,10020003.38,Personal,78707.0,Engineer,11,3,492.0,492.0,474.0,474.0,Minor Violation,Clean,0,0.0,High,Garage,Street,Yes,15600.0,41.0,No,0,Comprehensive,17397.0,Male,Single,1
CUST0009404,2022-08-16,2023-05-21,2024-05-20,365,Private_Motor,Broker_A,491.0,30701.01,SUV,19,10020005.39,Personal,97568.0,Driver,9,2,490.0,491.0,472.0,473.0,Clean,Clean,0,0.0,Low,Workplace,Driveway,Yes,15600.0,30.0,No,0,Comprehensive,20903.0,Female,Divorced,1
CUST0009405,2020-12-03,2021-10-26,2022-10-26,365,Private_Motor,Broker_B,491.0,30700.04,Hatchback,16,10020012.51,Personal,95540.0,Student,8,3,490.0,493.0,472.0,475.0,Clean,Clean,0,0.0,Low,Street,Garage,Yes,15600.0,31.0,No,0,Comprehensive,14982.0,Male,Married,0
CUST0009406,2020-03-04,2021-01-01,2022-01-01,365,Private_Motor,Broker_A,490.0,30700.86,SUV,9,10020031.29,Personal,73868.0,Doctor,2,1,492.0,,474.0,,Minor Violation,,1,,High,Street,Garage,Yes,15600.0,58.0,No,0,Third-Party Fire & Theft,14201.0,Female,Widowed,1
CUST0009407,2022-01-06,2022-10-18,2023-10-18,365,Private_Motor,Broker_A,491.0,30700.82,SUV,2,10020009.98,Personal,64511.0,Teacher,9,4,492.0,491.0,474.0,473.0,Clean,Clean,0,0.0,Low,Garage,Garage,No,15600.0,44.0,Yes,0,Third-Party Fire & Theft,15472.0,Male,Married,0
CUST0009408,2022-04-13,2022-12-18,2023-12-18,365,Private_Motor,Broker_A,491.0,30700.93,Hatchback,19,10020009.75,Commercial,66556.0,Student,11,4,490.0,491.0,472.0,473.0,Clean,Major Violation,1,0.0,Low,Street,Street,Yes,15600.0,55.0,No,0,Third-Party Fire & Theft,17642.0,Male,Widowed,1
CUST0009409,2021-07-20,2022-04-07,2023-04-07,365,Private_Motor,Broker_A,491.0,30700.49,Hatchback,10,10020005.64,Personal,113814.0,Student,7,1,493.0,,475.0,,Clean,,0,,Medium,Street,Street,No,15600.0,46.0,No,0,Comprehensive,15238.0,Male,Married,1
CUST0009410,2021-10-15,2021-12-12,2022-12-12,365,Private_Motor,Broker_A,491.0,30700.15,Sedan,18,10020003.29,Commercial,95190.0,Doctor,12,3,491.0,491.0,473.0,473.0,Clean,Minor Violation,0,0.0,Medium,Workplace,Street,No,15600.0,51.0,No,0,Comprehensive,15908.0,Female,Single,1
CUST0009411,2020-11-23,2021-04-25,2022-04-25,365,Private_Motor,Broker_A,491.0,30700.37,SUV,13,10020015.63,Commercial,63582.0,Teacher,4,3,490.0,492.0,472.0,474.0,Clean,Clean,0,0.0,Medium,Workplace,Garage,Yes,15600.0,35.0,No,0,Third-Party Fire & Theft,13280.0,Male,Widowed,2
CUST0009412,2021-08-20,2022-05-17,2023-05-17,365,Private_Motor,Broker_C,492.0,30700.28,SUV,8,10020008.82,Personal,96973.0,Driver,4,4,491.0,491.0,473.0,473.0,Clean,Major Violation,0,0.0,Medium,Workplace,Garage,Yes,15600.0,35.0,Yes,0,Comprehensive,15603.0,Female,Widowed,0
CUST0009413,2021-08-28,2022-01-09,2023-01-09,365,Private_Motor,Broker_A,491.0,30700.57,Hatchback,13,10020014.35,Commercial,65781.0,Teacher,8,1,490.0,,472.0,,Major Violation,,0,,Low,Garage,Driveway,Yes,15600.0,66.0,Yes,0,Comprehensive,18416.0,Male,Single,0
CUST0009414,2022-01-09,2022-11-05,2023-11-05,365,Private_Motor,Broker_B,490.0,30700.63,Hatchback,10,10020003.35,Commercial,66677.0,Doctor,3,2,490.0,492.0,472.0,474.0,Clean,Major Violation,0,0.0,Medium,Street,Driveway,No,15600.0,44.0,No,0,Comprehensive,15943.0,Female,Widowed,0
CUST0009415,2023-02-01,2023-03-27,2024-03-26,365,Private_Motor,Broker_A,491.0,30700.91,Truck,6,10020015.6,Personal,77732.0,Driver,13,1,490.0,,472.0,,Clean,,0,,Medium,Street,Garage,Yes,15600.0,31.0,No,0,Comprehensive,13001.0,Female,Married,0
CUST0009416,2022-02-28,2022-11-17,2023-11-17,365,Private_Motor,Broker_C,490.0,30702.31,Hatchback,8,10020004.44,Personal,75403.0,Teacher,1,3,490.0,491.0,472.0,473.0,Clean,Clean,1,0.0,Medium,Garage,Garage,Yes,15600.0,35.0,No,0,Third-Party Only,13730.0,Female,Married,1
CUST0009417,2021-02-04,2021-05-21,2022-05-21,365,Private_Motor,Broker_A,491.0,30702.38,Truck,2,10020002.1,Personal,103013.0,Driver,14,3,490.0,492.0,472.0,474.0,Clean,Minor Violation,0,0.0,High,Garage,Street,Yes,15600.0,47.0,No,0,Comprehensive,16686.0,Female,Widowed,0
CUST0009418,2022-05-22,2023-03-14,2024-03-13,365,Private_Motor,Broker_A,491.0,30701.4,Sedan,18,10020002.33,Personal,92738.0,Teacher,4,2,493.0,491.0,475.0,473.0,Clean,Clean,0,0.0,Low,Garage,Garage,No,15600.0,36.0,No,0,Comprehensive,15343.0,Male,Widowed,1
CUST0009419,2022-12-03,2023-06-29,2024-06-28,365,Private_Motor,Broker_A,491.0,30700.17,Hatchback,16,10020013.73,Personal,125795.0,Student,8,4,491.0,490.0,473.0,472.0,Clean,Minor Violation,0,1.0,High,Workplace,Street,No,15600.0,33.0,No,0,Comprehensive,15444.0,Male,Widowed,0
CUST0009420,2021-07-22,2022-03-11,2023-03-11,365,Private_Motor,Broker_A,490.0,30700.11,Hatchback,17,10020005.12,Personal,88903.0,Teacher,14,2,491.0,492.0,473.0,474.0,Minor Violation,Clean,1,0.0,High,Workplace,Driveway,Yes,15600.0,51.0,No,0,Comprehensive,19310.0,Female,Widowed,2
CUST0009421,2020-07-18,2021-05-29,2022-05-29,365,Private_Motor,Broker_A,490.0,30700.58,SUV,6,10020000.24,Personal,61350.0,Engineer,8,1,493.0,,475.0,,Clean,,0,,High,Workplace,Garage,Yes,15600.0,65.0,Yes,0,Third-Party Only,13592.0,Male,Married,0
CUST0009422,2021-11-11,2022-04-18,2023-04-18,365,Private_Motor,Broker_A,491.0,30700.79,Truck,15,10020016.56,Personal,83941.0,Teacher,5,2,490.0,491.0,472.0,473.0,Major Violation,Major Violation,0,0.0,High,Street,Driveway,Yes,15600.0,43.0,No,0,Comprehensive,14790.0,Male,Married,0
CUST0009423,2021-01-18,2021-10-31,2022-10-31,365,Private_Motor,Broker_A,491.0,30701.03,Truck,6,10020031.77,Personal,75639.0,Student,13,4,492.0,491.0,474.0,473.0,Clean,Clean,1,0.0,Medium,Street,Driveway,Yes,15600.0,62.0,No,0,Comprehensive,17301.0,Male,Divorced,1
CUST0009424,2020-11-20,2021-02-16,2022-02-16,365,Private_Motor,Broker_A,491.0,30700.93,Hatchback,11,10020004.04,Personal,95690.0,Teacher,6,3,491.0,491.0,473.0,473.0,Minor Violation,Minor Violation,0,0.0,Medium,Workplace,Driveway,Yes,15600.0,63.0,No,0,Third-Party Fire & Theft,18352.0,Female,Widowed,0
CUST0009425,2021-05-06,2021-06-08,2022-06-08,365,Private_Motor,Broker_A,491.0,30700.4,Hatchback,17,10020001.14,Commercial,79006.0,Teacher,4,1,496.0,,478.0,,Clean,,0,,High,Street,Garage,Yes,15600.0,50.0,Yes,0,Comprehensive,12661.0,Female,Single,0
CUST0009426,2021-10-23,2022-01-09,2023-01-09,365,Private_Motor,Broker_A,491.0,30701.44,Sedan,19,10020000.39,Commercial,77416.0,Engineer,10,2,490.0,490.0,472.0,472.0,Clean,Major Violation,0,0.0,Medium,Street,Street,No,15600.0,32.0,No,0,Comprehensive,12789.0,Female,Married,0
